dataset,year,table,variable,role,family,manual_page,manual_text
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1057,"Appendix B: 2024 Consistency Checks 
B-336 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
Motorcross (Off-road short distance, 
closed track racing)), 114 (Motorcycle 
- Competition), or 125 (Motorcycle - 
Unknown Body Type). 
2R1P 
RESTRAINT SYSTEM USE Subfield 
2 Indication of Restraint System 
Misuse equals 1, 
RESTRAINT SYSTEM USE Subfield 
1 Type of Restraint System in Use 
must equal 01-04, 06, 08, 10-12, or 97. 
2R3P 
RESTRAINT SYSTEM USE Subfield 
1-Type of Restraint System in Use 
equals 01-04, 06, 08, 10-12, or 97; 
RESTRAINT SYSTEM USE Subfield 
2 - Indication of Restraint System 
Misuse must equal 0 or 1. 
2S3P 
RESTRAINT SYSTEM USE Subfield 
1-Type of Restraint System in Use 
equals 20, 98, or 99, 
RESTRAINT SYSTEM USE Subfield 
2 - Indication of Restraint System 
Misuse must equal 7. 
2S4P 
AGE equals 000-004 and 
RESTRAINT SYSTEM USE Subfield 
1-Type of Restraint System in Use 
does not equal 04, 10, 11, 12, 20, 98, 
or 99, 
RESTRAINT SYSTEM USE Subfield 
2 - Indication of Restraint System 
Misuse must equal 1. 
2S5P 
AGE equals 005-007 and 
RESTRAINT SYSTEM USE Subfield 
1-Type of Restraint System in Use 
does not equal 04, 10, 12, 20, 98, or 
99, 
RESTRAINT SYSTEM USE Subfield 
2 - Indication of Restraint System 
Misuse must equal 1. 
3M0F 
PERSON TYPE equals 01, 
RESTRAINT SYSTEM USE Subfield 
1 Type of Restraint System in Use 
must not equal 04, 10-12. 
D570 
any CITATIONS ISSUED equals 83, 
not all occupants of this vehicle should 
have RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use equal to 01-06, 08, 10-12. 
P01F 
RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use equals 01-06, 08, or 10-12, 
EJECTION should equal 0 or 7. 
P020 
PERSON TYPE equals 02, 03, 09, and 
RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use equals 04, 10-12, 
AGE should be less than 010, or equal 
to 998 or 999. 
P050 
EJECTION equals 1, 
RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use should not equal 01-06, 08, 10-12."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1058,"Appendix B: 2024 Consistency Checks 
B-337 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
P060 
SEATING POSITION equals 18, 28, 
38, 48, 50-54, 
RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use should not equal 01, 03. 
P061 
SEATING POSITION equals 55 or 56,  RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use must equal 20. 
P340 
SEATING POSITION equals 50, 52-
54, 
RESTRAINT SYSTEM USE Subfield 
1 Type of Restraint System in Use 
should equal 20. 
U170 
UNLIKELY: RESTRAINT SYSTEM 
USE Subfield-1 Type of Restraint 
System in Use equals 01. 
-- 
U520 
UNLIKELY: RESTRAINT SYSTEM 
USE Subfield-1 Type of Restraint 
System in Use equals 98 if not a 
created record and HIT-AND-RUN 
does not equal 1. 
-- 
U694 
UNLIKELY: AGE equals 0 and 
RESTRAINT SYSTEM USE 
Subfield-1 Type of Restraint System in 
Use equals 01-03, 06, 08, 20, 97, 98, 
99. 
-- 
V951 
vPIC BODY CLASS equals 006 
(Motorcycle - Standard), 012 
(Motorcycle - Scooter), 069 (Off-road 
Vehicle - All Terrain Vehicle (ATV) 
(Motorcycle-style)), 080 (Motorcycle - 
Sport), 081 (Motorcycle - 
Touring/Sport Touring), 082 
(Motorcycle - Cruiser), 083 
(Motorcycle - Three-Wheeled 
Motorcycle [2 Rear Wheels]), 084 
(Off-Road Vehicle - Dirt Bike/Off-
Road), 085 (Motorcycle - Dual 
Sport/Adventure/Supermoto/On/Off-
road), 086 (Off-Road Vehicle - Enduro 
(Off-road long-distance racing)), 087 
(Motorcycle - Small/Minibike), 090 
(Motorcycle - Side Car), 094 
(Motorcycle - Custom), 097 (Off-road 
Vehicle - Snowmobile), 098 
(Motorcycle - Street), 104 (Motorcycle 
RESTRAINT SYSTEM USE Subfield 
1-Type of Restraint System in Use 
must equal 20 and Subfield 2 - 
Indication of Restraint System Misuse 
must equal 7."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1061,"Appendix B: 2024 Consistency Checks 
B-340 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
Unknown Enclosure or Autocycle, 
Unknown Enclosure), 
U720 
UNLIKELY: AGE equals 0 and 
HELMET USE Subfield 1-Helmet Use 
equals 05, 16, 17, 19, 98, 99. 
-- 
U730 
UNLIKELY: HELMET USE Subfield 
1-Helmet Use equals 98 if not a 
Created Record and HIT-AND-RUN 
does not equal 1. 
-- 
V050 
HELMET USE Subfield 1-Helmet Use 
equals 05, 16, 17, 19, or 99, 
vPIC BODY CLASS must equal 006 
(Motorcycle - Standard), 012 
(Motorcycle - Scooter), 069 (Off-road 
Vehicle - All Terrain Vehicle (ATV) 
(Motorcycle-style)), 080 (Motorcycle - 
Sport), 081 (Motorcycle - 
Touring/Sport Touring), 082 
(Motorcycle - Cruiser), 083 
(Motorcycle - Three-Wheeled 
Motorcycle [2 Rear Wheels]), 084 
(Off-Road Vehicle - Dirt Bike/Off-
Road), 085 (Motorcycle - Dual 
Sport/Adventure/Supermoto/On/Off-
road), 086 (Off-Road Vehicle - Enduro 
(Off-road long-distance racing)), 087 
(Motorcycle - Small/Minibike), 088 
(Off-road Vehicle - Go Kart), 090 
(Motorcycle - Side Car), 094 
(Motorcycle - Custom), 097 (Off-road 
Vehicle - Snowmobile), 098 
(Motorcycle - Street), 100 (Motorcycle 
- Enclosed Three Wheeled or Enclosed 
Autocycle [1 Rear Wheel]), 103 
(Motorcycle - Unenclosed Three 
Wheeled or Open Autocycle [1 Rear 
Wheel]), 104 (Moped), 105 (Off-road 
Vehicle - Multipurpose Off-Highway 
Utility Vehicles [MOHUV] or 
Recreational Off-Highway Vehicle 
[ROV]), 109 (Motorcycle - Cross 
Country), 110 (Motorcycle - 
Underbone), 113 (Off-road Vehicle - 
Motorcross (Off-road short distance, 
closed track racing)), 114 (Motorcycle 
- Competition), 125 (Motorcycle -"
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1078,"Appendix B: 2024 Consistency Checks 
B-357 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
A65F 
FIRST HARMFUL EVENT equals 14, 
and RELATED FACTORS - PERSON 
(MV OCCUPANT) LEVEL equals 
032 or 089 for an occupant of the 
parked vehicle involved in the first 
harmful event, 
CRASH TYPE should equal 15, 92 or 
98 for the in-transport vehicle involved 
in the First Harmful Event. 
A66F 
FIRST HARMFUL EVENT equals 14, 
and CRASH TYPE equals 01-10 or 
14, 
RELATED FACTORS - PERSON 
(MV OCCUPANT) LEVEL must not 
equal 032 or 089 for any occupant of 
the parked vehicle involved in the 
FIRST HARMFUL EVENT. 
CL0P 
PERSON TYPE equals 09, 
any RELATED FACTORS-PERSON 
(MV OCCUPANT) LEVEL must not 
equal 021, 026, 028, 029, 033, 037, 
040-042, 044, 045, 047, 051, 052, 056-
070, 072-078, 080-083, 089, 104, or 
105. 
VP98 
vPIC BODY CLASS equals 128 
(Ambulance), or FINAL STAGE 
BODY CLASS equals 128 
(Ambulance), and PERSON TYPE is 
equal to 02, 03, or 09, 
RELATED FACTORS – PERSON 
(MV OCCUPANT) LEVEL should 
equal 092 or 094. 
VP99 
vPIC BODY CLASS equals 130 (Fire 
Apparatus), or FINAL STAGE BODY 
CLASS equals 130 (Fire Apparatus), 
and PERSON TYPE is equal to 02, 03, 
or 09, 
RELATED FACTORS – PERSON 
(MV OCCUPANT) LEVEL should 
equal 095. 
Related Factors—Person (MV Occupant) Level—FARS Only 
Error ID 
IF 
THEN 
5W0P 
RELATED FACTORS-PERSON 
LEVEL equals 018, 
SEX should equal 2, and AGE should 
be greater than 012."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1084,"Appendix B: 2024 Consistency Checks 
B-363 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
PBA1 
PEDESTRIAN/ BIKE TYPING - 
CRASH TYPE - BICYCLE equals 
112, 151, 213, 214, 217, or 218, and 
VEHICLE NUMBER - VEHICLE 
LEVEL equals VEHICLE NUMBER 
OF MOTOR VEHICLE STRIKING 
NON-MOTORIST, 
PRE-EVENT MOVEMENT (PRIOR 
TO RECOGNITION OF CRITICAL 
EVENT) should equal 10. 
Age 
Error ID 
Error Message 
U120 
UNLIKELY: AGE should not be greater than 094, unless equal to 998, 999. 
U360 
UNLIKELY: AGE equals 999 and HIT-AND-RUN is not equal to 1. 
U695 
Unlikely AGE equals 0 for a person not in a motor vehicle and [SEX equals 2 
and AGE equals 5-72 for at least one other person not in a motor vehicle]. 
 
Age—FARS Only 
Error ID 
IF 
THEN 
5W0P 
RELATED FACTORS-PERSON 
LEVEL equals 018, 
SEX should equal 2, and AGE should 
be greater than 012. 
P1A0 
AGE is less than 012, and INJURY 
SEVERITY equals 4, 
FATAL INJURY AT WORK should 
equal 0. 
Sex 
Error ID 
Error Message 
U340 
UNLIKELY: HIT-AND-RUN equals 0, and SEX equals 9. 
U695 
Unlikely AGE equals 0 for a person not in a motor vehicle and [SEX equals 2 
and AGE equals 5-72 for at least one other person not in a motor vehicle]. 
Sex—FARS Only 
Error ID 
IF 
THEN 
5W0P 
RELATED FACTORS-PERSON 
LEVEL equals 018, 
SEX should equal 2, and AGE should 
be greater than 012."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1097,"Appendix B: 2024 Consistency Checks 
B-376 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
7E3P 
INJURY SEVERITY is not equal to 4, 
RACE must equal 00 AND 
HISPANIC ORIGIN must equal 00. 
7F0P 
DEATH CERTIFICATE NUMBER is 
not blank or 0000-00-000000, 
INJURY SEVERITY must equal 4. 
7F1P 
RACE equals 00, 
INJURY SEVERITY must not equal 
4. 
7F2P 
HISPANIC ORIGIN equals 00, 
INJURY SEVERITY must not equal 
4. 
7F3P 
RACE is not equal to 00, and 
HISPANIC ORIGIN is not equal to 
00, 
INJURY SEVERITY must equal 4. 
7R0P 
FATAL INJURY AT WORK equals 0, 
1, 9, 
INJURY SEVERITY must equal 4. 
7W0P 
FATAL INJURY AT WORK equals 8, INJURY SEVERITY must not equal 
4. 
P073 
PERSON TYPE equals 02, 04-07, or 
08, 10, and INJURY SEVERITY does 
not equal 4, 
DRUG TEST STATUS should not 
equal 9 and any DRUG SPECIMEN 
should not equal 99, and any DRUG 
TEST RESULT should not equal 
9999. 
P075 
PERSON TYPE equals 02, 04-07, 08, 
10, or 19, and INJURY SEVERITY 
does not equal 4, 
DRUG TEST STATUS must not equal 
8, any DRUG SPECIMEN must not 
equal 96, and any DRUG TEST 
RESULT must not equal 9995. 
P1A0 
AGE is less than 012, and INJURY 
SEVERITY equals 4, 
FATAL INJURY AT WORK should 
equal 0. 
P53P 
INJURY SEVERITY equals 0-3, 5, 6, 
DIED AT SCENE/EN ROUTE must 
equal 0. 
Pedestrian/Bike Typing 
Error ID 
IF 
THEN 
0PB1 
PEDESTRIAN/BIKE TYPING - 
CRASH TYPE - PEDESTRIAN 
equals 741,  
at least one NON-MOTORIST 
CONTRIBUTING 
CIRCUMSTANCES must equal 11. 
0PB2 
PEDESTRIAN BIKE TYPING - 
CRASH TYPE - PEDESTRIAN 
equals 760, 
at least one NON-MOTORIST 
CONTRIBUTING 
CIRCUMSTANCES should equal 02."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1133,"Appendix B: 2024 Consistency Checks 
B-412 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
IF 
THEN 
4X7A 
any NON-MOTORIST 
ACTION/CIRCUMSTANCES equals 
10,  
at least one RELATED FACTORS – 
PERSON (NOT A MOTOR 
VEHICLE OCCUPANT) LEVEL 
must equal 087, 094, 095, 096, or 097 
8M0F 
PERSON TYPE equals 04, 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
must not equal 013, 053, 054, 055, 
090, 094-097, 100, 101, or 102. 
8Q0F 
PERSON TYPE equals 08, 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
must not equal 009, 090, or 094-097. 
9M0F 
PERSON TYPE equals 05, 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
must not equal 013, 021, 026, 040, 
042, 051, 052, 057, 068-070, 073-083, 
or 100. 
CK0P 
PERSON TYPE equals 07, 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
must not equal 009, 013, 069, 070, 
087, 090, 094-097, or 102. 
CM0P 
PERSON TYPE equals 19, 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
must not equal 013, 069, 070, 090. 
Related Factors—Person (Not a Motor Vehicle Occupant) Level—FARS Only 
Error ID 
IF 
THEN 
5W0P 
RELATED FACTORS-PERSON 
(NOT A MV OCCUPANT) LEVEL 
equals 018, 
SEX should equal 2, and AGE should 
be greater than 012."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1134,"Appendix B: 2024 Consistency Checks 
B-413 
2024 FARS/CRSS Coding and Validation Manual 
Supplemental Data Elements 
Death Certificate Number—FARS Only 
Error ID 
IF 
THEN 
7E0P 
INJURY SEVERITY equals 4, 
DEATH CERTIFICATE NUMBER 
must NOT equal 0000-00-000000. 
7F0P 
DEATH CERTIFICATE NUMBER is 
not blank or 0000-00-000000, 
INJURY SEVERITY must equal 4. 
Fatal Injury at Work—FARS Only 
Error ID 
IF 
THEN 
7R0P 
FATAL INJURY AT WORK equals 0, 
1, 9, 
INJURY SEVERITY must equal 4. 
7W0P 
FATAL INJURY AT WORK equals 8, INJURY SEVERITY must not equal 
4. 
P130 
vPIC BODY CLASS equals 011 
(Truck), 016 (Bus), 068 (Streetcar / 
Trolley), 73 (Bus-School Bus), 066 
(Truck-Tractor), 095 (Cargo Van), 111 
(Step Van / Walk-in Van), 117 
(Limousine), 126 (Off-road Vehicle - 
Farm Equipment), 127 (Off-road 
Vehicle - Construction Equipment), 
128 (Ambulance), 129 (Street 
Sweeper), or 130 (Fire Apparatus), or 
FINAL STAGE BODY CLASS equals 
011 (Truck), 016 (Bus),  068 (Streetcar 
/ Trolley), 73 (Bus-School Bus), 066 
(Truck-Tractor), 095 (Cargo Van), 111 
(Step Van / Walk-in Van), 117 
(Limousine), 128 (Ambulance), 129 
(Street Sweeper), or 130 (Fire 
Apparatus), and POWER UNIT 
GVWR_from and GVWR_to equals 
13, 14, 15, 16, 17, or 18, and PERSON 
TYPE equals 01 or 03, and INJURY 
SEVERITY equals 4, 
FATAL INJURY AT WORK should 
equal 1. 
P1A0 
AGE is less than 012, and INJURY 
SEVERITY equals 4, 
FATAL INJURY AT WORK should 
equal 0."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1148,"Appendix B: 2024 Consistency Checks 
B-427 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
Error Message 
(Motorcycle - Cross Country), 110 (Motorcycle - Underbone), 113 (Off-road 
Vehicle - Motorcross (Off-road short distance, closed track racing)), 114 
(Motorcycle - Competition), or 125 (Motorcycle - Unknown Body Type). 
2R1P 
If RESTRAINT SYSTEM USE Subfield 2 Indication of Restraint System 
Misuse equals 1, then RESTRAINT SYSTEM USE Subfield 1 Type of 
Restraint System in Use must equal 01-04, 06, 08, 10-12, or 97. 
2R3P 
If RESTRAINT SYSTEM USE Subfield 1-Type of Restraint System in Use 
equals 01-04, 06, 08, 10-12, or 97; then RESTRAINT SYSTEM USE Subfield 2 
- Indication of Restraint System Misuse must equal 0 or 1. 
2S0P 
If HELMET USE Subfield 1 Helmet Use equals 05, 16, 17, 19, or 99, then AIR 
BAG DEPLOYED should equal 20, 98. 
2S1P 
If HELMET USE Subfield 1 Helmet Use equals 17, 98, or 99, then HELMET 
USE Subfield 2 Indication of Helmet Misuse must equal 7. 
2S2P 
If HELMET USE Subfield 2- Indication of Helmet Misuse equals 1, then 
HELMET USE Subfield 1 - Helmet Use must equal 05, 16, or 19. 
2S3P 
If RESTRAINT SYSTEM USE Subfield 1-Type of Restraint System in Use 
equals 20, 98, or 99, then RESTRAINT SYSTEM USE Subfield 2 - Indication 
of Restraint System Misuse must equal 7. 
2S4P 
If AGE equals 000-004 and RESTRAINT SYSTEM USE Subfield 1-Type of 
Restraint System in Use does not equal 04, 10, 11, 12, 20, 98, or 99, then 
RESTRAINT SYSTEM USE Subfield 2 - Indication of Restraint System 
Misuse must equal 1. 
2S5P 
If AGE equals 005-007and RESTRAINT SYSTEM USE Subfield 1-Type of 
Restraint System in Use does not equal 04, 10, 12, 20, 98, or 99, then 
RESTRAINT SYSTEM USE Subfield 2 - Indication of Restraint System 
Misuse must equal 1. 
2S6P 
If HELMET USE Subfield 1 Helmet Use equals 5, 16, or 19, then HELMET 
USE Subfield 2 Indication of Helmet Misuse must equal 0 or 1. 
2U0P 
If vPIC BODY CLASS equals 004 (Low Speed Vehicle (LSV)/Neighborhood 
Electric Vehicle (NEV)), 006 (Motorcycle - Standard), 012 (Motorcycle - 
Scooter), 069 (Off-road Vehicle - All Terrain Vehicle (ATV) (Motorcycle-
style)), 080 (Motorcycle - Sport), 081 (Motorcycle - Touring/Sport Touring), 
082 (Motorcycle - Cruiser), 083 (Motorcycle - Three-Wheeled Motorcycle [2 
Rear Wheels]), 084 (Off-Road Vehicle - Dirt Bike/Off-Road), 085 (Motorcycle 
- Dual Sport/Adventure/Supermoto/On/Off-road), 086 (Off-Road Vehicle - 
Enduro (Off-road long-distance racing)), 087 (Motorcycle - Small/Minibike), 
088 (Off-road Vehicle - Go Kart), 090 (Motorcycle - Side Car), 094 
(Motorcycle - Custom), 097 (Off-road Vehicle - Snowmobile), 098 (Motorcycle 
- Street), 100 (Motorcycle - Enclosed Three Wheeled or Enclosed Autocycle [1 
Rear Wheel]), 103 (Motorcycle - Unenclosed Three Wheeled or Open"
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1169,"Appendix B: 2024 Consistency Checks 
B-448 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
Error Message 
5N0F 
If PERSON TYPE equals 02, then any RELATED FACTORS-PERSON (MV 
OCCUPANT) LEVEL must not equal 021, 026, 028, 029, 033, 037, 040-042, 
044, 045, 047, 051, 052, 057-070, 072-078, 080-083, or 089. 
5Q0F 
If PERSON TYPE equals 02, and vPIC BODY CLASS equals 016 (Bus), 068 
(Streetcar / Trolley), or 73 (Bus-School Bus), or FINAL STAGE BODY 
CLASS equals 016 (Bus), 068 (Streetcar / Trolley), or 73 (Bus-School Bus), 
then SEATING POSITION must equal 12-18, 51, 52, 54, 55, 56, 98, or 99. 
5S0P 
If vPIC BODY CLASS equals 006 (Motorcycle - Standard), 012 (Motorcycle - 
Scooter), 069 (Off-road Vehicle - All Terrain Vehicle (ATV) (Motorcycle-
style)), 080 (Motorcycle - Sport), 081 (Motorcycle - Touring/Sport Touring), 
082 (Motorcycle - Cruiser), 083 (Motorcycle - Three-Wheeled Motorcycle [2 
Rear Wheels]), 084 (Off-Road Vehicle - Dirt Bike/Off-Road), 085 (Motorcycle 
- Dual Sport/Adventure/Supermoto/On/Off-road), 086 (Off-Road Vehicle - 
Enduro (Off-road long-distance racing)), 087 (Motorcycle - Small/Minibike), 
090 (Motorcycle - Side Car), 094 (Motorcycle - Custom), 098 (Motorcycle - 
Street), 104 (Motorcycle - Moped), 109 (Motorcycle - Cross Country), 103 
(Motorcycle - Unenclosed Three Wheeled or Open Autocycle [1 Rear Wheel]), 
104 (Motorcycle - Moped), 109 (Motorcycle - Cross Country), 110 (Motorcycle 
- Underbone), 113 (Off-road Vehicle - Motorcross (Off-road short distance, 
closed track racing)), 114 (Motorcycle - Competition), 125 (Motorcycle - 
Unknown Body Type), or 131 (Motorcycle - Three Wheeled, Unknown 
Enclosure or Autocycle, Unknown Enclosure), then EXTRICATION must 
equal 0. 
5T3P 
If ALCOHOL TEST TYPE equals 07, then ALCOHOL TEST RESULT must 
equal 000, 997, or 998. 
5T7P 
If ALCOHOL TEST STATUS equals 0, then ALCOHOL TEST TYPE must 
equal 00, and ALCOHOL TEST RESULT must equal 996. 
5T8P 
If ALCOHOL TEST STATUS equals 9, then ALCOHOL TEST TYPE and 
ALCOHOL TEST RESULT must equal 999. 
5T9P 
If ALCOHOL TEST STATUS equals 2, then ALCOHOL TEST TYPE must 
equal 01-11, 98, and ALCOHOL TEST RESULT must equal 000-940, 997, 998. 
5TCP 
If ALCOHOL TEST STATUS equals 8, then ALCOHOL TEST TYPE must 
equal 95 and ALCOHOL TEST RESULT must equal 995. 
5W0P 
If RELATED FACTORS-PERSON LEVEL equals 018, then SEX should equal 
2, and AGE should be greater than 012. 
5Y0F 
If FIRST HARMFUL EVENT equals 08, 09, 15, then NUMBER OF FORMS 
SUBMITTED FOR PERSONS NOT IN MOTOR VEHICLES must not equal 
00. 
5Z0F 
If SEQUENCE OF EVENTS equals 08, then at least one person must have 
PERSON TYPE equal to 05, 10."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1173,"Appendix B: 2024 Consistency Checks 
B-452 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
Error Message 
7D0P 
If SPECIAL USE equals 06, then vPIC BODY CLASS should equal 009 (Van), 
095 (Cargo Van), 111 (Step Van / Walk-in Van), 128 (Ambulance), or FINAL 
STAGE BODY CLASS should equal 128 (Ambulance). 
7E0P 
If INJURY SEVERITY equals 4, then DEATH CERTIFICATE NUMBER must 
NOT equal 0000-00-000000. 
7E1P 
If INJURY SEVERITY equals 4, then RACE must not equal 00. 
7E2P 
If INJURY SEVERITY equals 4, then HISPANIC ORIGIN must not equal 00. 
7E3P 
If INJURY SEVERITY is not equal to 4, then RACE must equal 00 AND 
HISPANIC ORIGIN must equal 00. 
7F0P 
If DEATH CERTIFICATE NUMBER is not blank or 0000-00-000000, then 
INJURY SEVERITY must equal 4. 
7F1P 
If RACE equals 00, then INJURY SEVERITY must not equal 4. 
7F2P 
If HISPANIC ORIGIN equals 00, then INJURY SEVERITY must not equal 4. 
7F3P 
If RACE is not equal to 00, and HISPANIC ORIGIN is not equal to 00, then 
INJURY SEVERITY must equal 4. 
7I0P 
If COMPLIANCE WITH LICENSE RESTRICTIONS equals 1, and RELATED 
FACTORS-DRIVER LEVEL equals 019, then NON-CDL LICENSE STATUS 
must equal 6. 
7K0P 
If any CITATIONS ISSUED equals 71, then NON-CDL LICENSE STATUS 
must equal 0, 1, 2, or COMMERCIAL MOTOR VEHICLE LICENSE STATUS 
must equal 01, 02, 05. 
7K1P 
CITATIONS ISSUED code 99 must not be used more than once per driver. 
7L0P 
Any RELATED FACTORS-DRIVER LEVEL can be used only once per driver 
form. 
7M0F 
If any RELATED FACTORS-PERSON (MV OCCUPANT) LEVEL equals 
026, 028, 029, 033, 037, 040-042, 044, 045, 047, 051, 052, 057-070, 072-078, or 
080-083, then PERSON TYPE must equal 03, SEATING POSITION must 
equal 11, and UNIT TYPE must equal 4. 
7M1F 
If PERSON TYPE equals 03, and SEATING POSITION is not equal to 11 or 
13, and INJURY SEVERITY does not equal 4, then DRUG TEST STATUS 
must not equal 8, and any DRUG SPECIMEN must not equal 96, and any 
DRUG TESTING METHOD must not equal 96, and any DRUG TEST 
RESULT must not equal 9995, and any DRUG QUANTITY must not equal 96. 
7P0F 
If PERSON TYPE equals 01, then AGE must not be less than 002. 
7Q0F 
If PERSON TYPE equals 09, then SEATING POSITION must equal 19, 98, or 
99."
CRSS,2024,person.csv,AGE,candidate_feature,occupant_person,1176,"Appendix B: 2024 Consistency Checks 
B-455 
2024 FARS/CRSS Coding and Validation Manual 
Error ID 
Error Message 
(Motorcycle-style)), 080 (Motorcycle - Sport), 081 (Motorcycle - Touring / 
Sport Touring), 082 (Motorcycle - Cruiser), 083 (Motorcycle - Three-Wheeled 
Motorcycle [2 Rear Wheels]), 084 Off-road Vehicle - Dirt Bike / Off-Road), 
085 (Motorcycle - Dual Sport / Adventure / Supermoto / On/Off-road), 086 
(Off-road Vehicle - Enduro (Off-road long-distance racing)), 087 (Motorcycle - 
Small / Minibike), 090 (Motorcycle - Side Car), 094 (Motorcycle - Custom), 
097 (Off-road Vehicle - Snowmobile), 098 (Motorcycle - Street), 104 
(Motorcycle - Moped), 109 (Motorcycle - Cross Country), 110 (Motorcycle - 
Underbone),  113 (Off-road Vehicle - Motocross (Off-road short distance, 
closed track racing)), 114 (Motorcycle - Competition), or 125 (Motorcycle - 
Unknown Body Type), and the CRASH EVENTS event equals 54, and the 
corresponding AREAS OF IMPACT (THIS VEHICLE) equals 19 or 20 in that 
row, then there should be a previous event with CRASH EVENTS event equal 
to 18, 73, 91, or 98 involving that vehicle. 
8M0F 
If PERSON TYPE equals 04, then RELATED FACTORS-PERSON (NOT A 
MV OCCUPANT) LEVEL must not equal 013, 053, 054, 055, 090, 094-097, 
100, 101, or 102. 
8P0P 
If PERSON TYPE equals 01, and AGE is less than 008, then vPIC BODY 
CLASS must equal 4 (Low Speed Vehicle (LSV) / Neighborhood Electric 
Vehicle (NEV)), 12 (Motorcycle - Scooter), 87 (Motorcycle - Small / Minibike), 
88 (Off-road Vehicle - Go Kart), 97 (Off-road Vehicle - Snowmobile), 069 (Off-
road Vehicle - All Terrain Vehicle (ATV) (Motorcycle-style)) and 105 (Off-
road Vehicle - Multipurpose Off-Highway Utility Vehicles [MOHUV] or 
Recreational Off-Highway Vehicle [ROV]), 124 (Off-road Vehicle - Golf Cart), 
125 (Motorcycle - Unknown Body Type), 997 (Other), 998 (Not Reported), or 
999 (Unknown). 
8Q0F 
If PERSON TYPE equals 08, then RELATED FACTORS-PERSON (NOT A 
MV OCCUPANT) LEVEL must not equal 009, 090, or 094-097. 
8T0F 
If NON-MOTORIST SAFETY EQUIPMENT Subfield 1 Non-Motorist Helmet 
Use equals 2, then PERSON TYPE should equal 06, 07, or 08. 
8V0P 
If DEATH YEAR equals 9999, then DEATH MONTH and DEATH DAY must 
equal 99. 
8Z0F 
If any SEQUENCE OF EVENTS equals 15, then at least one PERSON (NOT A 
MV OCCUPANT) LEVEL form must have a PERSON TYPE code of 08."
